claim_id,device_id,customer_id,model,days_since_install,days_to_warranty_expiry,claim_reason,true_scenario,is_fraud,claim_date,customer_prior_claims_count,customer_devices_owned,pct_of_warranty_elapsed,n_days_observed,telemetry_uptime_pct,telemetry_uptime_pct_recent14,max_consecutive_missing_days,temp_mean,temp_max,temp_std,pct_days_over_rated_temp,pressure_mean,pressure_max,pct_days_over_rated_pressure,vibration_mean,vibration_max,runtime_hours_mean,runtime_hours_mean_recent14,runtime_hours_mean_prior,pct_days_over_rated_duty,error_code_total,error_code_recent14,power_draw_mean,usage_spike_ratio_recent_vs_prior,rated_max_temp_c,rated_max_pressure_kpa,rated_duty_cycle_hrs_day,unit_price_usd
CLM-0004058,DEV-0002991,CUST-002284,AquaHeat SH-Compact,630,90,error_code_fault,normal_defect,0,2025-03-13,2,2,0.875,90,0.9888888888888889,1.0,1,45.02089887640449,52.15,1.7621704336939392,0.0,382.7269662921349,450.2,0.0,1.1878539325842696,1.631,1.8323595505617976,1.662666666666667,1.866756756756757,0.0,1.0,0.0,2.730898876404494,0.8906712996477005,60,550,3,310
CLM-0002228,DEV-0003134,CUST-002393,AquaHeat SH-200,548,172,leak,normal_defect,0,2025-03-13,0,1,0.7611111111111111,90,0.9666666666666667,1.0,1,48.904137931034484,56.69,1.9940595217050683,0.0,417.3298850574713,473.6,0.0,1.2289770114942529,1.559,2.4298850574712643,2.5446666666666666,2.4059722222222226,0.0,2.0,1.0,3.632183908045977,1.0576459042890953,65,600,4,420
CLM-0003436,DEV-0001467,CUST-001111,AquaHeat SH-400 Pro,605,115,no_heat,normal_defect,0,2025-03-13,0,2,0.8402777777777778,90,0.9888888888888889,1.0,1,56.320337078651676,65.18,1.9303858831368657,0.0,526.6393258426965,592.1,0.0,1.198561797752809,1.486,3.646404494382023,3.755333333333334,3.6243243243243244,0.0,1.0,0.0,5.510674157303371,1.036147153865275,75,750,6,640
CLM-0004117,DEV-0001823,CUST-001379,AquaHeat SH-400 Pro,277,443,no_heat,tamper_before_failure,0,2025-03-13,0,1,0.38472222222222224,90,0.8555555555555555,0.26666666666666666,11,57.16298701298702,84.76,5.452205267242321,0.03333333333333333,523.1766233766234,591.1,0.0,1.2417792207792206,2.438,3.7750649350649352,6.975,3.59972602739726,0.03333333333333333,5.0,1.0,5.397012987012987,1.9376474617550803,75,750,6,640
CLM-0002499,DEV-0001654,CUST-001251,AquaHeat SH-Compact,707,13,unusual_noise,normal_defect,0,2025-03-13,1,3,0.9819444444444444,90,0.9777777777777777,1.0,1,45.16738636363636,53.02,2.1783403438409286,0.0,386.4579545454546,452.3,0.0,1.189568181818182,1.627,1.8502272727272726,1.8353333333333337,1.8532876712328765,0.0,3.0,0.0,2.754318181818182,0.9903121689210834,60,550,3,310
CLM-0000443,DEV-0004045,CUST-003087,AquaHeat SH-Compact,125,595,error_code_fault,tamper_before_failure,1,2025-03-14,3,3,0.1736111111111111,90,0.9,0.4666666666666667,8,45.260493827160495,66.09,2.9132558681115563,0.011111111111111112,383.0037037037037,450.3,0.0,1.196888888888889,2.225,1.8429629629629634,2.0357142857142856,1.8247297297297298,0.011111111111111112,2.0,1.0,2.746296296296296,1.1156250991843082,60,550,3,310
CLM-0002295,DEV-0002196,CUST-001668,AquaHeat SH-400 Pro,629,91,error_code_fault,normal_defect,0,2025-03-14,0,1,0.8736111111111111,90,0.9888888888888889,1.0,1,56.24033707865168,64.51,1.7075290823013836,0.0,527.4617977528089,594.4,0.0,1.20938202247191,1.555,3.5544943820224724,3.4346666666666668,3.5787837837837837,0.0,2.0,1.0,5.29438202247191,0.9597301413485381,75,750,6,640
CLM-0004186,DEV-0002132,CUST-001616,AquaHeat SH-200,372,348,no_heat,normal_defect,0,2025-03-14,1,1,0.5166666666666667,90,1.0,1.0,0,48.66466666666666,57.87,1.9214912280116823,0.0,419.41888888888883,486.6,0.0,1.1834666666666667,1.47,2.4186666666666667,2.495333333333334,2.4033333333333338,0.0,1.0,1.0,3.628777777777778,1.0382801664355064,65,600,4,420
CLM-0002491,DEV-0000858,CUST-000645,AquaHeat SH-400 Pro,532,188,unusual_noise,normal_defect,0,2025-03-14,0,1,0.7388888888888889,90,0.9666666666666667,1.0,1,56.34551724137931,65.79,1.8677419264365849,0.0,525.0275862068964,579.4,0.0,1.2280114942528737,1.587,3.5967816091954026,3.5393333333333326,3.6087499999999997,0.0,3.0,1.0,5.375632183908046,0.980764345918485,75,750,6,640
CLM-0001704,DEV-0001184,CUST-000900,AquaHeat SH-400 Pro,620,100,inconsistent_temp,normal_defect,0,2025-03-14,0,1,0.8611111111111112,90,0.9888888888888889,1.0,1,56.252359550561785,66.43,2.0175812603168213,0.0,525.5191011235955,594.7,0.0,1.1847640449438201,1.56,3.629887640449438,3.742666666666666,3.6070270270270273,0.0,5.0,3.0,5.409775280898876,1.0376042759378588,75,750,6,640
CLM-0002247,DEV-0000071,CUST-000054,AquaHeat SH-Commercial X,43,677,inconsistent_temp,pre_existing_damage,1,2025-03-14,1,1,0.059722222222222225,44,1.0,1.0,0,68.21363636363635,82.19,4.316771560078521,0.022727272727272728,632.0022727272727,695.0,0.0,2.965818181818182,4.122,5.974318181818182,5.8566666666666665,6.035172413793103,0.0,21.0,7.0,8.935227272727273,0.9704224279130005,80,900,10,980
CLM-0001652,DEV-0000406,CUST-000310,AquaHeat SH-400 Pro,426,294,other,normal_defect,0,2025-03-14,1,3,0.5916666666666667,90,1.0,1.0,0,56.30822222222223,63.9,1.923845971186087,0.0,526.1233333333333,594.5,0.0,1.1936,1.483,3.612555555555556,3.667333333333333,3.6016,0.0,2.0,0.0,5.366111111111111,1.0182511476380867,75,750,6,640
CLM-0000287,DEV-0002224,CUST-001692,AquaHeat SH-Compact,620,100,leak,normal_defect,0,2025-03-15,0,1,0.8611111111111112,90,0.9777777777777777,1.0,1,44.798295454545446,52.05,1.7929678867000718,0.0,384.8420454545454,444.8,0.0,1.215806818181818,1.557,1.7694318181818183,1.6586666666666667,1.7921917808219177,0.0,3.0,1.0,2.676704545454545,0.9254961909857577,60,550,3,310
CLM-0002191,DEV-0002874,CUST-002198,AquaHeat SH-200,523,197,other,normal_defect,0,2025-03-15,0,1,0.7263888888888889,90,1.0,1.0,0,48.497444444444426,58.06,2.002995263341576,0.0,418.89333333333326,488.0,0.0,1.1948,1.701,2.346222222222222,2.356,2.3442666666666665,0.0,2.0,0.0,3.5237777777777777,1.0050051188715732,65,600,4,420
CLM-0000375,DEV-0000178,CUST-000137,AquaHeat SH-Compact,714,6,no_heat,timing_gaming,1,2025-03-15,0,2,0.9916666666666667,90,0.9777777777777777,1.0,1,45.494431818181816,62.82,3.0427191627463386,0.0,385.96477272727276,446.5,0.0,1.1953295454545454,1.581,1.9306818181818182,2.604,1.7923287671232877,0.044444444444444446,3.0,2.0,2.6456818181818185,1.4528584530724549,60,550,3,310
CLM-0002140,DEV-0000937,CUST-000706,AquaHeat SH-200,361,359,inconsistent_temp,normal_defect,0,2025-03-15,0,2,0.5013888888888889,90,0.9777777777777777,0.9333333333333333,1,48.75284090909092,58.14,2.0030614206406487,0.0,420.57840909090913,481.7,0.0,1.1981704545454548,1.576,2.4251136363636365,2.5500000000000003,2.401486486486487,0.0,1.0,0.0,3.6606818181818173,1.0618423273873163,65,600,4,420
CLM-0003369,DEV-0003157,CUST-002413,AquaHeat SH-200,313,407,other,normal_defect,0,2025-03-15,0,1,0.43472222222222223,90,0.9888888888888889,0.9333333333333333,1,48.85337078651687,57.72,2.0564974326510863,0.0,419.067415730337,499.6,0.0,1.226,1.542,2.392134831460674,2.4899999999999993,2.3738666666666663,0.0,1.0,0.0,3.570674157303371,1.0489215906537854,65,600,4,420
CLM-0002992,DEV-0002878,CUST-002202,AquaHeat SH-Compact,659,61,no_heat,normal_defect,0,2025-03-15,0,1,0.9152777777777777,90,0.9888888888888889,1.0,1,45.028651685393264,52.49,1.8300833258545883,0.0,385.5471910112359,450.3,0.0,1.2079887640449438,1.567,1.7630337078651686,1.8226666666666667,1.7509459459459458,0.0,3.0,1.0,2.6525842696629214,1.040961127833089,60,550,3,310
CLM-0000312,DEV-0000142,CUST-000110,AquaHeat SH-200,198,522,error_code_fault,normal_defect,1,2025-03-15,1,2,0.275,90,0.9777777777777777,0.9333333333333333,1,49.100000000000016,57.37,1.9306225545859195,0.0,416.28068181818185,483.7,0.0,1.186943181818182,1.578,2.3520454545454546,2.5557142857142856,2.313513513513514,0.0,3.0,1.0,3.509659090909091,1.1046895861148196,65,600,4,420
CLM-0001206,DEV-0002229,CUST-001697,AquaHeat SH-400 Pro,482,238,no_heat,normal_defect,0,2025-03-15,0,1,0.6694444444444444,90,0.9555555555555556,1.0,1,56.22151162790697,64.2,1.8454181846762505,0.0,526.7790697674419,600.0,0.0,1.1884651162790698,1.701,3.622906976744186,3.6853333333333333,3.609718309859155,0.0,2.0,0.0,5.434418604651162,1.0209476244358604,75,750,6,640
CLM-0003996,DEV-0003926,CUST-002992,AquaHeat SH-Compact,550,170,leak,normal_defect,0,2025-03-16,0,1,0.7638888888888888,90,0.9888888888888889,0.9333333333333333,1,45.109213483146064,53.23,1.8890487172595034,0.0,384.24943820224723,442.1,0.0,1.1870337078651685,1.616,1.8223595505617973,1.9785714285714284,1.7932000000000001,0.0,4.0,1.0,2.7635955056179773,1.103374653452726,60,550,3,310
CLM-0003257,DEV-0003445,CUST-002624,AquaHeat SH-Compact,135,585,inconsistent_temp,normal_defect,0,2025-03-16,1,1,0.1875,90,1.0,1.0,0,45.150333333333336,56.13,2.0083334529970283,0.0,382.19666666666666,458.4,0.0,1.2067,1.516,1.726222222222222,1.7093333333333331,1.7296,0.0,3.0,0.0,2.6286666666666667,0.988282454517422,60,550,3,310
CLM-0000549,DEV-0002441,CUST-001864,AquaHeat SH-400 Pro,92,628,error_code_fault,normal_defect,0,2025-03-16,0,2,0.12777777777777777,90,0.9888888888888889,1.0,1,56.03449438202246,66.19,2.260080957538285,0.0,523.8483146067415,587.0,0.0,1.1917078651685395,1.514,3.5895505617977532,3.577999999999999,3.591891891891892,0.0,1.0,0.0,5.4106741573033705,0.9961324303987958,75,750,6,640
CLM-0003241,DEV-0001137,CUST-000860,AquaHeat SH-200,119,601,inconsistent_temp,normal_defect,0,2025-03-16,2,3,0.16527777777777777,90,1.0,1.0,0,48.559000000000005,56.95,1.7965754251984425,0.0,418.59222222222223,483.8,0.0,1.2094111111111112,1.533,2.341666666666667,2.3493333333333335,2.3401333333333327,0.0,0.0,0.0,3.4925555555555547,1.0039313999202328,65,600,4,420
CLM-0003086,DEV-0003568,CUST-002718,AquaHeat SH-Compact,648,72,other,heavy_but_legit_use,0,2025-03-16,2,2,0.9,90,0.9888888888888889,0.9333333333333333,1,51.95741573033707,60.49,1.8463726897068204,0.0,385.9887640449438,451.5,0.0,1.2203707865168538,1.642,2.855168539325843,2.79,2.8673333333333333,0.35555555555555557,2.0,0.0,4.245280898876405,0.9730295280167404,60,550,3,310
CLM-0001823,DEV-0002935,CUST-002242,AquaHeat SH-Compact,253,467,unusual_noise,normal_defect,0,2025-03-16,0,2,0.35138888888888886,90,0.9888888888888889,1.0,1,44.91955056179775,52.53,1.8522896826460975,0.0,385.30561797752813,455.1,0.0,1.2319775280898877,1.536,1.7576404494382023,1.7926666666666666,1.7505405405405408,0.0,0.0,0.0,2.647191011235955,1.024064638978951,60,550,3,310
CLM-0001858,DEV-0000366,CUST-000280,AquaHeat SH-200,100,620,unusual_noise,tamper_before_failure,1,2025-03-16,0,1,0.1388888888888889,90,0.8555555555555555,0.2,12,49.44610389610389,77.56,4.325910356227484,0.022222222222222223,417.451948051948,495.1,0.0,1.2391948051948052,2.439,2.4780519480519483,4.673333333333333,2.389054054054054,0.022222222222222223,4.0,1.0,3.5888311688311694,1.9561438241227822,65,600,4,420
CLM-0003552,DEV-0001339,CUST-001018,AquaHeat SH-200,238,482,unusual_noise,normal_defect,0,2025-03-17,1,3,0.33055555555555555,90,0.9888888888888889,0.9333333333333333,1,48.89,59.65,2.2360298623798713,0.0,420.8494382022472,476.6,0.0,1.2109775280898876,1.581,2.4184269662921345,2.3635714285714284,2.4286666666666665,0.0,1.0,0.0,3.6215730337078655,0.9731971295243323,65,600,4,420
CLM-0004051,DEV-0002953,CUST-002254,AquaHeat SH-200,616,104,error_code_fault,normal_defect,0,2025-03-17,1,2,0.8555555555555555,90,0.9888888888888889,1.0,1,48.80988764044944,55.79,2.0859249607254147,0.0,417.3898876404494,478.0,0.0,1.2343932584269663,1.578,2.4370786516853933,2.2813333333333334,2.4686486486486485,0.0,3.0,2.0,3.649775280898876,0.9241223268374572,65,600,4,420
CLM-0002871,DEV-0001112,CUST-000844,AquaHeat SH-200,353,367,unusual_noise,heavy_but_legit_use,0,2025-03-17,0,1,0.49027777777777776,90,0.9888888888888889,1.0,1,56.716853932584264,64.53,1.7959566933339317,0.0,421.7741573033709,489.8,0.0,1.200685393258427,1.622,3.870674157303371,3.9100000000000006,3.862702702702704,0.3111111111111111,3.0,0.0,5.762471910112359,1.0122446123705566,65,600,4,420
CLM-0001002,DEV-0003094,CUST-002363,AquaHeat SH-400 Pro,539,181,no_heat,normal_defect,1,2025-03-17,0,1,0.7486111111111111,90,0.9777777777777777,1.0,1,56.652840909090905,64.91,2.0507828327915973,0.0,525.3590909090909,590.0,0.0,1.228375,1.615,3.628522727272728,3.6806666666666663,3.6178082191780816,0.0,2.0,0.0,5.429090909090909,1.0173747317935127,75,750,6,640
CLM-0000681,DEV-0000531,CUST-000397,AquaHeat SH-200,10,710,no_heat,pre_existing_damage,1,2025-03-17,1,2,0.013888888888888888,11,1.0,1.0,0,55.13545454545454,61.48,3.0211632317250374,0.0,421.28181818181815,466.6,0.0,3.236454545454545,4.098,2.3209090909090913,2.3209090909090913,,0.0,5.0,5.0,3.578181818181818,,65,600,4,420
CLM-0000072,DEV-0001757,CUST-001330,AquaHeat SH-200,134,586,no_heat,tamper_before_failure,0,2025-03-17,1,2,0.18611111111111112,90,0.9333333333333333,0.6666666666666666,5,49.29988095238096,78.92,4.921428065361148,0.03333333333333333,418.0845238095238,477.1,0.0,1.2533690476190475,2.326,2.5315476190476187,3.3019999999999996,2.4274324324324326,0.03333333333333333,1.0,0.0,3.6644047619047626,1.3602850303401435,65,600,4,420
CLM-0002318,DEV-0001459,CUST-001104,AquaHeat SH-Compact,43,677,other,normal_defect,0,2025-03-17,0,1,0.059722222222222225,44,0.9772727272727273,0.9333333333333333,1,44.72023255813953,52.93,1.630053297948513,0.0,382.61860465116274,432.6,0.0,1.1796046511627907,1.474,1.7913953488372094,1.8707142857142856,1.7531034482758623,0.0,1.0,0.0,2.626046511627907,1.0670872204113744,60,550,3,310
CLM-0003922,DEV-0000400,CUST-000307,AquaHeat SH-200,667,53,leak,timing_gaming,0,2025-03-17,0,2,0.9263888888888889,90,0.9888888888888889,1.0,1,48.909213483146075,66.06,3.1915357605274033,0.0,419.58876404494373,479.3,0.0,1.1747865168539326,1.505,2.561123595505618,3.3493333333333335,2.401351351351351,0.044444444444444446,2.0,2.0,3.5402247191011234,1.394770211967736,65,600,4,420
CLM-0002388,DEV-0002711,CUST-002078,AquaHeat SH-Compact,680,40,other,timing_gaming,1,2025-03-17,0,1,0.9444444444444444,90,1.0,1.0,0,46.27777777777778,64.21,4.430923453039065,0.022222222222222223,388.26,452.6,0.0,1.2179666666666669,1.541,2.1215555555555556,3.634666666666667,1.818933333333333,0.08888888888888889,2.0,1.0,2.7134444444444443,1.9982407271661051,60,550,3,310
CLM-0001565,DEV-0002107,CUST-001597,AquaHeat SH-400 Pro,217,503,no_heat,normal_defect,0,2025-03-17,1,1,0.3013888888888889,90,1.0,1.0,0,56.330888888888886,63.94,1.8116363231319044,0.0,523.5777777777777,598.9,0.0,1.186977777777778,1.548,3.585555555555556,3.420666666666667,3.618533333333333,0.0,3.0,1.0,5.375222222222223,0.9453185452669591,75,750,6,640
CLM-0002944,DEV-0003868,CUST-002947,AquaHeat SH-400 Pro,445,275,leak,normal_defect,0,2025-03-18,0,1,0.6180555555555556,90,0.9777777777777777,1.0,1,56.67556818181818,65.18,1.8318935984978344,0.0,524.7011363636364,589.9,0.0,1.193590909090909,1.596,3.590227272727273,3.5893333333333337,3.5904109589041098,0.0,0.0,0.0,5.366704545454545,0.9996998601042859,75,750,6,640
CLM-0001320,DEV-0000122,CUST-000095,AquaHeat SH-400 Pro,212,508,leak,normal_defect,0,2025-03-18,0,3,0.29444444444444445,90,1.0,1.0,0,55.81422222222222,64.15,1.9402912892504247,0.0,525.3311111111111,598.8,0.0,1.1817444444444443,1.573,3.596333333333333,3.6853333333333333,3.578533333333333,0.0,3.0,0.0,5.386555555555555,1.029844629084541,75,750,6,640
CLM-0000048,DEV-0002519,CUST-001926,AquaHeat SH-Compact,241,479,leak,heavy_but_legit_use,1,2025-03-18,0,1,0.3347222222222222,90,0.9888888888888889,1.0,1,52.439101123595506,61.62,1.8622436617067342,0.0,382.4404494382021,446.4,0.0,1.2049101123595505,1.562,2.8313483146067417,2.81,2.8356756756756756,0.3,1.0,1.0,4.285393258426967,0.9909454822722075,60,550,3,310
CLM-0001810,DEV-0000500,CUST-000378,AquaHeat SH-400 Pro,388,332,error_code_fault,normal_defect,0,2025-03-18,1,2,0.5388888888888889,90,0.9666666666666667,1.0,1,56.38264367816093,64.34,1.7755938801911773,0.0,524.4080459770116,590.3,0.0,1.2061954022988506,1.503,3.6091954022988504,3.624666666666666,3.6059722222222215,0.0,2.0,1.0,5.40448275862069,1.0051843007356622,75,750,6,640
CLM-0000461,DEV-0001091,CUST-000828,AquaHeat SH-400 Pro,618,102,inconsistent_temp,normal_defect,0,2025-03-18,0,1,0.8583333333333333,90,1.0,1.0,0,56.38466666666667,65.61,1.9680328397735052,0.0,523.8933333333333,585.2,0.0,1.2134222222222222,1.569,3.6231111111111107,3.619333333333333,3.6238666666666663,0.0,1.0,1.0,5.464444444444444,0.9987490341808014,75,750,6,640
CLM-0000192,DEV-0003239,CUST-002480,AquaHeat SH-400 Pro,248,472,other,misuse_claimed_as_defect,1,2025-03-18,0,2,0.34444444444444444,90,1.0,1.0,0,77.23188888888889,84.82,1.869561562761122,0.9111111111111111,709.6444444444444,767.6,0.0,1.8070888888888892,2.19,8.98622222222222,8.984,8.986666666666668,1.0,8.0,1.0,13.453,0.9997032640949554,75,750,6,640
CLM-0002698,DEV-0001911,CUST-001445,AquaHeat SH-400 Pro,724,-4,leak,normal_defect,0,2025-03-18,1,3,1.0055555555555555,90,0.9666666666666667,0.8666666666666667,1,56.18241379310345,64.2,2.01180872311763,0.0,524.0137931034483,588.8,0.0,1.203448275862069,1.541,3.5863218390804597,3.506153846153846,3.6004054054054047,0.0,1.0,0.0,5.362183908045976,0.9738219592965681,75,750,6,640
CLM-0002484,DEV-0002367,CUST-001806,AquaHeat SH-Compact,242,478,error_code_fault,normal_defect,0,2025-03-19,0,2,0.33611111111111114,90,1.0,1.0,0,44.99777777777778,53.32,2.24457937691584,0.0,387.44555555555553,457.1,0.0,1.1906111111111113,1.519,1.7803333333333335,1.7033333333333334,1.795733333333333,0.0,1.0,0.0,2.6723333333333334,0.9485446985446988,60,550,3,310
CLM-0002122,DEV-0003038,CUST-002320,AquaHeat SH-400 Pro,422,298,error_code_fault,normal_defect,0,2025-03-19,0,1,0.5861111111111111,90,0.9777777777777777,1.0,1,56.441590909090905,64.29,1.6959816513616783,0.0,521.8375,585.8,0.0,1.1952613636363638,1.508,3.5615909090909095,3.5166666666666666,3.5708219178082192,0.0,3.0,2.0,5.336363636363636,0.984833953530006,75,750,6,640
CLM-0003493,DEV-0003930,CUST-002996,AquaHeat SH-400 Pro,632,88,leak,normal_defect,0,2025-03-19,0,2,0.8777777777777778,90,0.9777777777777777,1.0,1,56.45284090909092,65.09,2.0845010698081565,0.0,525.0170454545455,584.7,0.0,1.2212386363636365,1.701,3.5876136363636366,3.7386666666666666,3.5565753424657536,0.0,0.0,0.0,5.326818181818182,1.0511985004300992,75,750,6,640
CLM-0001283,DEV-0002257,CUST-001717,AquaHeat SH-Commercial X,59,661,other,normal_defect,0,2025-03-19,0,1,0.08194444444444444,60,0.9666666666666667,0.9333333333333333,1,59.623448275862074,66.93,1.8557700928801917,0.0,627.3758620689655,691.5,0.0,1.2127931034482762,1.618,5.959482758620689,5.884999999999999,5.983181818181818,0.0,0.0,0.0,8.978965517241381,0.983590366937628,80,900,10,980
CLM-0000783,DEV-0002633,CUST-002015,AquaHeat SH-Compact,489,231,error_code_fault,normal_defect,0,2025-03-20,0,1,0.6791666666666667,90,0.9888888888888889,1.0,1,44.79573033707866,53.54,2.0608161929199365,0.0,382.89662921348315,468.9,0.0,1.2029999999999998,1.539,1.9073033707865168,1.828,1.9233783783783782,0.011111111111111112,2.0,0.0,2.871460674157303,0.9504110166514439,60,550,3,310
CLM-0003430,DEV-0003287,CUST-002515,AquaHeat SH-200,81,639,leak,normal_defect,0,2025-03-20,0,1,0.1125,82,0.9878048780487805,1.0,1,48.45814814814815,56.44,1.9829196347249622,0.0,416.9296296296296,489.4,0.0,1.1967530864197529,1.566,2.394814814814815,2.3153333333333337,2.4128787878787885,0.0,3.0,1.0,3.6379012345679014,0.9595729984301412,65,600,4,420
CLM-0004022,DEV-0000818,CUST-000612,AquaHeat SH-400 Pro,50,670,error_code_fault,normal_defect,0,2025-03-20,0,1,0.06944444444444445,51,1.0,1.0,0,56.71686274509805,64.64,2.0967779951116223,0.0,525.6901960784314,599.9,0.0,1.2131372549019608,1.53,3.543921568627451,3.405333333333333,3.6016666666666675,0.0,1.0,0.0,5.283529411764705,0.94548819990745,75,750,6,640
CLM-0000161,DEV-0004104,CUST-003130,AquaHeat SH-Compact,301,419,no_heat,normal_defect,0,2025-03-20,0,1,0.41805555555555557,90,0.9888888888888889,1.0,1,44.822247191011236,53.52,1.913531215039232,0.0,381.79775280898866,448.6,0.0,1.2008876404494382,1.73,1.7924719101123596,1.7713333333333332,1.7967567567567564,0.0,4.0,0.0,2.709438202247191,0.9858503810669877,60,550,3,310
CLM-0000620,DEV-0002287,CUST-001741,AquaHeat SH-400 Pro,423,297,unusual_noise,normal_defect,0,2025-03-21,0,1,0.5875,90,1.0,1.0,0,56.20477777777777,64.7,2.0861766694433714,0.0,526.1066666666667,583.8,0.0,1.2091444444444444,1.473,3.5627777777777783,3.499333333333333,3.575466666666667,0.0,0.0,0.0,5.385333333333333,0.9787067422434366,75,750,6,640
CLM-0002296,DEV-0003610,CUST-002752,AquaHeat SH-400 Pro,614,106,no_heat,normal_defect,1,2025-03-21,0,1,0.8527777777777777,90,0.9888888888888889,1.0,1,56.17022471910113,64.36,1.95386736402454,0.0,523.9370786516854,597.8,0.0,1.198191011235955,1.618,3.670786516853933,3.7439999999999993,3.6559459459459456,0.0,1.0,0.0,5.500898876404494,1.0240851630073187,75,750,6,640
CLM-0004045,DEV-0003771,CUST-002870,AquaHeat SH-Compact,385,335,inconsistent_temp,normal_defect,0,2025-03-21,0,2,0.5347222222222222,90,0.9888888888888889,1.0,1,44.93775280898876,52.6,1.8145796863742985,0.0,385.7595505617977,454.0,0.0,1.2202247191011235,1.519,1.8469662921348318,1.7153333333333336,1.8736486486486488,0.0,3.0,1.0,2.7555056179775277,0.9155042673398246,60,550,3,310
CLM-0001559,DEV-0001315,CUST-000997,AquaHeat SH-200,366,354,no_heat,normal_defect,0,2025-03-21,2,2,0.5083333333333333,90,0.9777777777777777,1.0,1,48.87113636363636,57.48,1.758481209765765,0.0,421.4681818181818,484.8,0.0,1.213965909090909,1.574,2.3354545454545454,2.480666666666666,2.3056164383561644,0.0,1.0,0.0,3.46875,1.0759233953221237,65,600,4,420
CLM-0001395,DEV-0001067,CUST-000810,AquaHeat SH-Compact,625,95,other,normal_defect,0,2025-03-21,1,1,0.8680555555555556,90,0.9888888888888889,1.0,1,45.0447191011236,52.91,2.0986684576652843,0.0,387.7775280898876,461.2,0.0,1.1930112359550562,1.623,1.8257303370786517,1.7459999999999998,1.8418918918918916,0.011111111111111112,2.0,0.0,2.749550561797753,0.947938371239912,60,550,3,310
CLM-0001339,DEV-0001537,CUST-001159,AquaHeat SH-200,533,187,no_heat,normal_defect,0,2025-03-21,2,2,0.7402777777777778,90,1.0,1.0,0,49.092999999999996,59.49,1.869802879714534,0.0,418.5988888888889,482.1,0.0,1.2158,1.524,2.357555555555556,2.433333333333333,2.3424,0.0,2.0,1.0,3.5883333333333334,1.0388205828779598,65,600,4,420
CLM-0001921,DEV-0000664,CUST-000504,AquaHeat SH-400 Pro,640,80,other,normal_defect,0,2025-03-21,0,1,0.8888888888888888,90,0.9555555555555556,0.9333333333333333,1,56.45174418604652,65.05,2.047698962169899,0.0,524.4953488372092,589.2,0.0,1.1808953488372096,1.474,3.646395348837209,3.4221428571428576,3.69,0.0,4.0,1.0,5.470232558139535,0.9274099883855983,75,750,6,640
CLM-0002430,DEV-0003548,CUST-002704,AquaHeat SH-200,264,456,leak,normal_defect,1,2025-03-21,0,1,0.36666666666666664,90,0.9666666666666667,0.9333333333333333,1,48.79448275862069,56.65,2.125735308415294,0.0,420.5804597701149,495.3,0.0,1.1953218390804599,1.486,2.3759770114942533,2.198571428571429,2.41,0.0,6.0,0.0,3.5689655172413786,0.9122703023117962,65,600,4,420
CLM-0000380,DEV-0003326,CUST-002541,AquaHeat SH-200,447,273,inconsistent_temp,normal_defect,0,2025-03-22,0,1,0.6208333333333333,90,0.9777777777777777,1.0,1,48.897272727272714,55.95,1.9591739563988586,0.0,417.34772727272735,474.9,0.0,1.1976818181818183,1.568,2.3043181818181817,2.291333333333333,2.306986301369863,0.0,1.0,1.0,3.4392045454545443,0.9932149713991647,65,600,4,420
CLM-0003492,DEV-0004108,CUST-003132,AquaHeat SH-200,48,672,error_code_fault,tamper_before_failure,1,2025-03-22,0,1,0.06666666666666667,49,0.7346938775510204,0.2,12,50.194722222222225,76.33,5.732319643221537,0.04081632653061224,417.1361111111112,477.5,0.0,1.261472222222222,2.373,2.589166666666667,4.596666666666667,2.4066666666666663,0.04081632653061224,1.0,1.0,3.6380555555555554,1.9099722991689754,65,600,4,420
CLM-0001687,DEV-0001578,CUST-001191,AquaHeat SH-200,399,321,unusual_noise,normal_defect,0,2025-03-22,0,2,0.5541666666666667,90,1.0,1.0,0,49.19711111111112,58.38,1.8051133640795327,0.0,416.55777777777774,479.2,0.0,1.1916444444444443,1.576,2.380777777777778,2.4459999999999997,2.3677333333333337,0.0,3.0,1.0,3.543111111111111,1.0330555242707509,65,600,4,420
CLM-0001706,DEV-0002312,CUST-001758,AquaHeat SH-200,82,638,leak,misuse_claimed_as_defect,0,2025-03-22,2,1,0.11388888888888889,83,0.9879518072289156,1.0,1,67.36487804878048,75.51,1.9687805612928384,0.8674698795180723,570.2170731707317,630.9,0.024096385542168676,1.7888414634146346,2.061,6.047804878048781,6.008,6.056716417910448,0.9879518072289156,11.0,2.0,9.031341463414634,0.9919566288812222,65,600,4,420
CLM-0003504,DEV-0002563,CUST-001960,AquaHeat SH-200,429,291,unusual_noise,normal_defect,0,2025-03-22,2,3,0.5958333333333333,90,1.0,1.0,0,48.75233333333333,57.86,2.1447081727049526,0.0,417.7277777777777,486.2,0.0,1.1944,1.611,2.495888888888889,2.546666666666667,2.485733333333334,0.0,2.0,0.0,3.7692222222222225,1.024513222120903,65,600,4,420
CLM-0001469,DEV-0004170,CUST-003177,AquaHeat SH-400 Pro,365,355,other,normal_defect,0,2025-03-22,0,2,0.5069444444444444,90,0.9777777777777777,1.0,1,56.23079545454545,65.51,1.9142359729090617,0.0,524.3886363636364,583.4,0.0,1.174431818181818,1.504,3.642954545454545,3.794666666666666,3.6117808219178076,0.0,1.0,0.0,5.452727272727273,1.0506359199979773,75,750,6,640
